bar_s,scheme,lagset,horizon,tag,ar_r2,ar_hit,car_r2,car_hit,own_r2,own_hit,cross_r2,cross_hit,cross_minus_own_r2,cross_minus_ar_r2,cross_minus_car_r2,pnl_gross,pnl_net,pnl_hit,turnover,n_bars,step,best_asset,best_asset_cross_minus_own_r2,asset_metrics_json,pnl_net_0p0bp,pnl_net_0p25bp,pnl_net_0p5bp,pnl_net_1p0bp,train,refit_cap,levels,horizon_seconds
300,pca,ccz,20,300s_pca_ccz_h20,-0.023300089103823363,0.5167826286413335,-0.015545157919549635,0.5160371588041899,-0.023126990646578083,0.5113349644468231,-0.017500444946026428,0.520509977827051,0.005626545700551655,0.005799644157796935,-0.001955287026476793,4.606615365810184,4.566081041817414,0.5209928497671791,0.06200753249620553,16128,500,SOL,0.010600679030870142,"[{""asset"":""BTC"",""ar_r2"":-0.027776784735583204,""car_r2"":-0.020231543632371674,""own_r2"":-0.01840880080273255,""cross_r2"":-0.015548393889074807,""cross_minus_own_r2"":0.0028604069136577426,""ar_hit"":0.5345209878431073,""car_hit"":0.5174707546448505,""own_hit"":0.5015673981191222,""cross_hit"":0.5232051380074929},{""asset"":""ETH"",""ar_r2"":-0.01880391741663967,""car_r2"":-0.013758691466437156,""own_r2"":-0.022017604096577825,""cross_r2"":-0.01736341611720471,""cross_minus_own_r2"":0.0046541879793731145,""ar_hit"":0.5271045186940898,""car_hit"":0.5235109717868338,""own_hit"":0.5245813900145271,""cross_hit"":0.5302393149323342},{""asset"":""SOL"",""ar_r2"":-0.022421316654032353,""car_r2"":-0.01706004961424923,""own_r2"":-0.02619319982601742,""cross_r2"":-0.01559252079514728,""cross_minus_own_r2"":0.010600679030870142,""ar_hit"":0.5001146876672529,""car_hit"":0.5096719932716569,""own_hit"":0.5118892881718786,""cross_hit"":0.4997323954430767},{""asset"":""XRP"",""ar_r2"":-0.024198337609038223,""car_r2"":-0.01113034696514048,""own_r2"":-0.025888357860984534,""cross_r2"":-0.021497448982678913,""cross_minus_own_r2"":0.004390908878305622,""ar_hit"":0.5053903203608838,""car_hit"":0.5134949155134184,""own_hit"":0.5073017814817646,""cross_hit"":0.5288630629253}]",4.606615365810184,4.586348203813799,4.566081041817414,4.5255467178246445,3000,200,20,6000
60,pca,ccz,5,60s_pca_ccz_h5,-0.008222604684411383,0.5077571321805016,-0.0031431341726171347,0.5063332732005257,-0.007393239335104496,0.5013078885653172,-0.007691759727867953,0.5045067391696518,-0.0002985203927634572,0.0005308449565434303,-0.004548625555250818,1.5608377801328803,-0.08157391592766172,0.505100541731705,0.4232965286685845,80640,500,XRP,0.005375102916093777,"[{""asset"":""BTC"",""ar_r2"":-0.00839814206468037,""car_r2"":-0.0019090691304040064,""own_r2"":-0.007296565181295067,""cross_r2"":-0.007674240849532055,""cross_minus_own_r2"":-0.0003776756682369875,""ar_hit"":0.5078086745870165,""car_hit"":0.5089297219287169,""own_hit"":0.5030667731876401,""cross_hit"":0.5067649408550885},{""asset"":""ETH"",""ar_r2"":-0.009427451571930368,""car_r2"":-0.004872951087183663,""own_r2"":-0.007803651819075386,""cross_r2"":-0.0040665533102570706,""cross_minus_own_r2"":0.003737098508818315,""ar_hit"":0.5074092209365255,""car_hit"":0.5063010591964539,""own_hit"":0.5033631420251011,""cross_hit"":0.5056567791150168},{""asset"":""SOL"",""ar_r2"":-0.007301982354334324,""car_r2"":-0.0037742808242402504,""own_r2"":-0.006477976257518225,""cross_r2"":-0.01640658358524716,""cross_minus_own_r2"":-0.009928607327728933,""ar_hit"":0.5063783728062263,""car_hit"":0.508130814627735,""own_hit"":0.5007473648944669,""cross_hit"":0.5044326469602866},{""asset"":""XRP"",""ar_r2"":-0.007762842746700471,""car_r2"":-0.0020162356486406185,""own_r2"":-0.007994764082529304,""cross_r2"":-0.0026196611664355274,""cross_minus_own_r2"":0.005375102916093777,""ar_hit"":0.5094322603922378,""car_hit"":0.5019714970491972,""own_hit"":0.49805427415406023,""cross_hit"":0.5011725897482153}]",1.5608377801328803,0.739631932102609,-0.08157391592766172,-1.723985611988203,3000,200,20,300
60,best,low,5,60s_best_low_h5,-0.002316807746713001,0.507567658083547,-0.0013660978970370663,0.5060090425463398,-0.002133200592211504,0.5051910914173097,-0.002764924468880936,0.5041670423660041,-0.0006317238766694322,-0.00044811672216793497,-0.0013988265718438697,1.2581378523777733,-0.23649409056160742,0.5055831905715288,0.38507547352485727,80640,500,XRP,0.0010683675433531548,"[{""asset"":""BTC"",""ar_r2"":-0.001226811896247737,""car_r2"":-0.0006598292533863681,""own_r2"":-0.001682048475082798,""cross_r2"":-0.001144153615142196,""cross_minus_own_r2"":0.0005378948599406019,""ar_hit"":0.5106462457975346,""car_hit"":0.5092164414617495,""own_hit"":0.5079540916878131,""cross_hit"":0.5083276441719372},{""asset"":""ETH"",""ar_r2"":-0.0029324250127953366,""car_r2"":-0.00207017631894324,""own_r2"":-0.0024523751148703976,""cross_r2"":-0.00392433687337812,""cross_minus_own_r2"":-0.0014719617585077227,""ar_hit"":0.5104659101155437,""car_hit"":0.5077351126453956,""own_hit"":0.503845014362449,""cross_hit"":0.5042314479667152},{""asset"":""SOL"",""ar_r2"":-0.0022540723710788857,""car_r2"":-0.0013189180912813736,""own_r2"":-0.002077062839573429,""cross_r2"":-0.004738258991037192,""cross_minus_own_r2"":-0.0026611961514637628,""ar_hit"":0.5044633081292749,""car_hit"":0.5038965388430178,""own_hit"":0.5051202452565275,""cross_hit"":0.5020158953022554},{""asset"":""XRP"",""ar_r2"":-0.002853921706730045,""car_r2"":-0.0014154679245372837,""own_r2"":-0.0023213159393193905,""cross_r2"":-0.0012529483959662358,""cross_minus_own_r2"":0.0010683675433531548,""ar_hit"":0.5046951682918347,""car_hit"":0.5031880772351963,""own_hit"":0.503845014362449,""cross_hit"":0.5020931820231087}]",1.2581378523777733,0.5108218809080833,-0.23649409056160742,-1.7311260335009886,3000,200,20,300
5,pca,ccz,1,5s_pca_ccz_h1,-0.0032407865351528065,0.29233867205722286,0.0012903536680171634,0.30695303996268075,0.0012620941056815937,0.30960426061265744,0.00449640920534794,0.3219799927434821,0.003234315099666346,0.007737195740500746,0.0032060555373307764,11.328305156024669,-37.4493596616025,0.3660569469037519,1.0113080940164967,967680,4838,SOL,0.00757304595735897,"[{""asset"":""BTC"",""ar_r2"":-0.002727059611442817,""car_r2"":0.0008753355490255244,""own_r2"":0.0067156787790233485,""cross_r2"":0.006676626448790524,""cross_minus_own_r2"":-3.905233023282495e-05,""ar_hit"":0.2951288031928679,""car_hit"":0.3166112061369409,""own_hit"":0.3299849686414762,""cross_hit"":0.3313626703985902},{""asset"":""ETH"",""ar_r2"":-0.0035408785288666422,""car_r2"":0.00045673160283610237,""own_r2"":0.0017275066670827677,""cross_r2"":0.0011797665787766087,""cross_minus_own_r2"":-0.0005477400883061589,""ar_hit"":0.3373938734255948,""car_hit"":0.3479116778106049,""own_hit"":0.36409267610013996,""cross_hit"":0.36423158658580834},{""asset"":""SOL"",""ar_r2"":-0.003365556292027394,""car_r2"":0.0023869222832209047,""own_r2"":-0.001970828211711906,""cross_r2"":0.0056022177456470645,""cross_minus_own_r2"":0.00757304595735897,""ar_hit"":0.26171668480796145,""car_hit"":0.27772974654019594,""own_hit"":0.2639081532161924,""cross_hit"":0.2907075104960348},{""asset"":""XRP"",""ar_r2"":-0.0033296517082743726,""car_r2"":0.0014424252369861223,""own_r2"":-0.0014239808116678354,""cross_r2"":0.004527026048177563,""cross_minus_own_r2"":0.005951006859845398,""ar_hit"":0.2751153268024672,""car_hit"":0.2855595293629814,""own_hit"":0.28043124449282125,""cross_hit"":0.30161820349349505}]",11.328305156024669,-13.060527252788916,-37.4493596616025,-86.22702447922967,3000,200,20,5
300,pca,ccz,2,300s_pca_ccz_h2,-0.004688392809470809,0.506586114687531,-0.0016425362482900274,0.5110924036842626,-0.0023177013539280034,0.5054471625235218,-0.0006625479488414077,0.5081707437852827,0.0016551534050865957,0.004025844860629402,0.0009799882994486198,0.5432262731830708,0.4752395597286598,0.5110997821754646,0.1347338752564622,16128,500,SOL,0.002800471125004478,"[{""asset"":""BTC"",""ar_r2"":-0.004601398186081296,""car_r2"":-0.0011664859212630052,""own_r2"":-0.0017855544274596458,""cross_r2"":-0.0006069484108131018,""cross_minus_own_r2"":0.001178606016646544,""ar_hit"":0.5101515301574725,""car_hit"":0.5152025354065564,""own_hit"":0.5073784292364069,""cross_hit"":0.5119342378924433},{""asset"":""ETH"",""ar_r2"":-0.005327382610072151,""car_r2"":-0.001956448956846213,""own_r2"":-0.0015166485651194606,""cross_r2"":-0.000710262355416047,""cross_minus_own_r2"":0.0008063862097034136,""ar_hit"":0.5044072496781222,""car_hit"":0.5129246310785381,""own_hit"":0.5162919679112608,""cross_hit"":0.5099534515202535},{""asset"":""SOL"",""ar_r2"":-0.0047946226446666795,""car_r2"":-0.0012522793528255693,""own_r2"":-0.0031113556731483527,""cross_r2"":-0.0003108845481438749,""cross_minus_own_r2"":0.002800471125004478,""ar_hit"":0.5029216598989799,""car_hit"":0.5042091710409032,""own_hit"":0.49608794691492525,""cross_hit"":0.4984648905615529},{""asset"":""XRP"",""ar_r2"":-0.004030167797063111,""car_r2"":-0.0021949307622253222,""own_r2"":-0.0028572467499845544,""cross_r2"":-0.001022096480992607,""cross_minus_own_r2"":0.0018351502689919474,""ar_hit"":0.5088640190155491,""car_hit"":0.5120332772110527,""own_hit"":0.5020303060314945,""cross_hit"":0.5123303951668813}]",0.5432262731830708,0.5092329164558653,0.4752395597286598,0.40725284627424907,6000,200,20,600
300,best,ccz,2,300s_best_ccz_h2,-0.004688392809470809,0.506586114687531,-0.0016425362482900274,0.5110924036842626,-0.0015252962408299764,0.503194018025156,-0.0004140062579285897,0.5110676438546102,0.0011112899829013867,0.00427438655154222,0.0012285299903614377,0.2790244796010939,0.14897963915074322,0.5130588344641696,0.257718669144571,16128,500,XRP,0.00141185369500052,"[{""asset"":""BTC"",""ar_r2"":-0.004601398186081296,""car_r2"":-0.0011664859212630052,""own_r2"":-0.0017786278197085004,""cross_r2"":-0.0004761993265678388,""cross_minus_own_r2"":0.0013024284931406616,""ar_hit"":0.5101515301574725,""car_hit"":0.5152025354065564,""own_hit"":0.5054966821828266,""cross_hit"":0.5127265524413191},{""asset"":""ETH"",""ar_r2"":-0.005327382610072151,""car_r2"":-0.001956448956846213,""own_r2"":-0.0018850468622035876,""cross_r2"":-0.0007967746693264832,""cross_minus_own_r2"":0.0010882721928771044,""ar_hit"":0.5044072496781222,""car_hit"":0.5129246310785381,""own_hit"":0.5125284738041003,""cross_hit"":0.5140140635832425},{""asset"":""SOL"",""ar_r2"":-0.0047946226446666795,""car_r2"":-0.0012522793528255693,""own_r2"":-0.0008156849595772897,""cross_r2"":-0.00017307940899002894,""cross_minus_own_r2"":0.0006426055505872608,""ar_hit"":0.5029216598989799,""car_hit"":0.5042091710409032,""own_hit"":0.4906407843914034,""cross_hit"":0.5031197385361988},{""asset"":""XRP"",""ar_r2"":-0.004030167797063111,""car_r2"":-0.0021949307622253222,""own_r2"":-0.0016218253218305279,""cross_r2"":-0.0002099716268300078,""cross_minus_own_r2"":0.00141185369500052,""ar_hit"":0.5088640190155491,""car_hit"":0.5120332772110527,""own_hit"":0.5041101317222938,""cross_hit"":0.5144102208576805}]",0.2790244796010939,0.21400205937591857,0.14897963915074322,0.018934798700392774,6000,200,20,600
300,sum,ccz,2,300s_sum_ccz_h2,-0.004688392809470809,0.506586114687531,-0.0016425362482900274,0.5110924036842626,-0.002272276370999471,0.5028969000693275,-0.0004663141090288647,0.5099286916906012,0.0018059622619706062,0.004222078700441945,0.0011762221392611627,0.5194242422665791,0.48250573928560986,0.5119621749408984,0.07316389809942385,16128,500,SOL,0.0028328703302977765,"[{""asset"":""BTC"",""ar_r2"":-0.004601398186081296,""car_r2"":-0.0011664859212630052,""own_r2"":-0.0019289628070202625,""cross_r2"":-0.00042960329848873435,""cross_minus_own_r2"":0.001499359508531528,""ar_hit"":0.5101515301574725,""car_hit"":0.5152025354065564,""own_hit"":0.5026245419431514,""cross_hit"":0.5122313558482717},{""asset"":""ETH"",""ar_r2"":-0.005327382610072151,""car_r2"":-0.001956448956846213,""own_r2"":-0.0015210541253352083,""cross_r2"":-0.000468099579046255,""cross_minus_own_r2"":0.0010529545462889534,""ar_hit"":0.5044072496781222,""car_hit"":0.5129246310785381,""own_hit"":0.5108448053877389,""cross_hit"":0.5128255917599287},{""asset"":""SOL"",""ar_r2"":-0.0047946226446666795,""car_r2"":-0.0012522793528255693,""own_r2"":-0.003104434186110394,""cross_r2"":-0.00027156385581261766,""cross_minus_own_r2"":0.0028328703302977765,""ar_hit"":0.5029216598989799,""car_hit"":0.5042091710409032,""own_hit"":0.49519659304743985,""cross_hit"":0.501733188075666},{""asset"":""XRP"",""ar_r2"":-0.004030167797063111,""car_r2"":-0.0021949307622253222,""own_r2"":-0.0025346543655320186,""cross_r2"":-0.0006959897027678519,""cross_minus_own_r2"":0.0018386646627641667,""ar_hit"":0.5088640190155491,""car_hit"":0.5120332772110527,""own_hit"":0.5029216598989799,""cross_hit"":0.5129246310785381}]",0.5194242422665791,0.5009649907760945,0.48250573928560986,0.44558723630464053,6000,200,20,600
300,distance,ccz,2,300s_distance_ccz_h2,-0.004688392809470809,0.506586114687531,-0.0016425362482900274,0.5110924036842626,-0.001971479274993637,0.5053976428642171,-0.0004741486136512485,0.5093592156085966,0.0014973306613423887,0.004214244195819561,0.001168387634638779,0.46653946739119956,0.3803593102297482,0.5116031312242345,0.17078905501674818,16128,500,SOL,0.0021493056919033027,"[{""asset"":""BTC"",""ar_r2"":-0.004601398186081296,""car_r2"":-0.0011664859212630052,""own_r2"":-0.0017867462604186368,""cross_r2"":-0.0005262747591894268,""cross_minus_own_r2"":0.00126047150122921,""ar_hit"":0.5101515301574725,""car_hit"":0.5152025354065564,""own_hit"":0.5071803505991879,""cross_hit"":0.5126275131227097},{""asset"":""ETH"",""ar_r2"":-0.005327382610072151,""car_r2"":-0.001956448956846213,""own_r2"":-0.001621970927343508,""cross_r2"":-0.0006303475958855387,""cross_minus_own_r2"":0.0009916233314579692,""ar_hit"":0.5044072496781222,""car_hit"":0.5129246310785381,""own_hit"":0.5154006140437754,""cross_hit"":0.5113400019807863},{""asset"":""SOL"",""ar_r2"":-0.0047946226446666795,""car_r2"":-0.0012522793528255693,""own_r2"":-0.0023763671929379893,""cross_r2"":-0.00022706150103468659,""cross_minus_own_r2"":0.0021493056919033027,""ar_hit"":0.5029216598989799,""car_hit"":0.5042091710409032,""own_hit"":0.49351292463107854,""cross_hit"":0.5012379914826186},{""asset"":""XRP"",""ar_r2"":-0.004030167797063111,""car_r2"":-0.0021949307622253222,""own_r2"":-0.0021008327192744147,""cross_r2"":-0.0005129105984953419,""cross_minus_own_r2"":0.0015879221207790728,""ar_hit"":0.5088640190155491,""car_hit"":0.5120332772110527,""own_hit"":0.5054966821828266,""cross_hit"":0.5122313558482717}]",0.46653946739119956,0.4234493888104738,0.3803593102297482,0.2941791530682971,6000,200,20,600
300,pca,ccz,5,300s_pca_ccz_h5,-0.007086147392999398,0.509882108183079,-0.005816504934997524,0.5132752129978204,-0.003446520806754838,0.508594214384783,-0.002261648224901436,0.5122597582722409,0.0011848725818534023,0.004824499168097962,0.003554856710096088,1.1519709124737556,1.0536068812639274,0.5147465727581436,0.19499262803018746,16128,500,SOL,0.003105079008440592,"[{""asset"":""BTC"",""ar_r2"":-0.007853548160790869,""car_r2"":-0.006750781061861888,""own_r2"":-0.0026748465425201484,""cross_r2"":-0.002391068419710596,""cross_minus_own_r2"":0.0002837781228095526,""ar_hit"":0.5150584505646919,""car_hit"":0.5136714880126808,""own_hit"":0.5059441252229047,""cross_hit"":0.5140677630275411},{""asset"":""ETH"",""ar_r2"":-0.006663854200240182,""car_r2"":-0.008107796854439187,""own_r2"":-0.0025765882355854863,""cross_r2"":-0.00342674802650067,""cross_minus_own_r2"":-0.0008501597909151837,""ar_hit"":0.516544481870418,""car_hit"":0.5159500693481276,""own_hit"":0.5192193382207252,""cross_hit"":0.5137705567663958},{""asset"":""SOL"",""ar_r2"":-0.006464976372560827,""car_r2"":-0.004353940589232996,""own_r2"":-0.0044324842317209345,""cross_r2"":-0.0013274052232803424,""cross_minus_own_r2"":0.003105079008440592,""ar_hit"":0.501287893798296,""car_hit"":0.5059441252229047,""own_hit"":0.4980186249256984,""cross_hit"":0.49960372498513966},{""asset"":""XRP"",""ar_r2"":-0.007362210838405714,""car_r2"":-0.004053501234456025,""own_r2"":-0.004102164217192783,""cross_r2"":-0.001901371230114135,""cross_minus_own_r2"":0.002200792987078648,""ar_hit"":0.5066376064989102,""car_hit"":0.5175351694075688,""own_hit"":0.5111947691698039,""cross_hit"":0.5215969883098871}]",1.1519709124737556,1.1027888968688415,1.0536068812639274,0.955242850054099,6000,200,20,1500
300,pca,ccz,10,300s_pca_ccz_h10,-0.009647976359984822,0.5141242937853107,-0.009760331490237029,0.5157845177916542,-0.004793450940325461,0.5062939835464366,-0.0050460392570823576,0.5200465853900288,-0.0002525883167568965,0.004601937102902465,0.004714292233154671,2.277730288406441,2.2069662999039705,0.5203185288564157,0.14034904502671652,16128,500,SOL,0.00249330586896912,"[{""asset"":""BTC"",""ar_r2"":-0.013510909333849908,""car_r2"":-0.009668843213323619,""own_r2"":-0.0035229444258766396,""cross_r2"":-0.00726407373832294,""cross_minus_own_r2"":-0.0037411293124463008,""ar_hit"":0.5244325503023094,""car_hit"":0.5257210823669343,""own_hit"":0.5067895728020616,""cross_hit"":0.5237387253444346},{""asset"":""ETH"",""ar_r2"":-0.00869635326278173,""car_r2"":-0.013633934815030502,""own_r2"":-0.0038871579709593984,""cross_r2"":-0.006051736017762099,""cross_minus_own_r2"":-0.002164578046802701,""ar_hit"":0.5272078501338091,""car_hit"":0.52046783625731,""own_hit"":0.5211616612151848,""cross_hit"":0.5244325503023094},{""asset"":""SOL"",""ar_r2"":-0.008681966929571017,""car_r2"":-0.006287052002678539,""own_r2"":-0.005252170349802743,""cross_r2"":-0.0027588644808336227,""cross_minus_own_r2"":0.00249330586896912,""ar_hit"":0.495886609178313,""car_hit"":0.5052036871840618,""own_hit"":0.4911289523243136,""cross_hit"":0.504212508672812},{""asset"":""XRP"",""ar_r2"":-0.007702675913736634,""car_r2"":-0.009451495929915454,""own_r2"":-0.006511531014663063,""cross_r2"":-0.004109482791410768,""cross_minus_own_r2"":0.0024020482232522955,""ar_hit"":0.5089701655268114,""car_hit"":0.511745465358311,""own_hit"":0.5060957478441868,""cross_hit"":0.527802557240559}]",2.277730288406441,2.2423482941552058,2.2069662999039705,2.1362023114015,6000,200,20,3000
300,pca,ccz,20,300s_pca_ccz_h20,-0.013519357627655604,0.5312034924099613,-0.015185654766138035,0.5258706220855244,-0.008700160013527192,0.5208850084333764,-0.008412475241685313,0.5317491814664154,0.00028768477184187846,0.0051068823859702905,0.0067731795244527215,4.566965401624701,4.514093316623801,0.5326975476839237,0.10496741115922223,16128,500,SOL,0.005231169767008881,"[{""asset"":""BTC"",""ar_r2"":-0.01812603954347769,""car_r2"":-0.013693189557806296,""own_r2"":-0.00837053120589104,""cross_r2"":-0.013172522049985647,""cross_minus_own_r2"":-0.004801990844094606,""ar_hit"":0.5412243278102986,""car_hit"":0.5342791943645203,""own_hit"":0.5262426828058339,""cross_hit"":0.5411251116182161},{""asset"":""ETH"",""ar_r2"":-0.012041767855332175,""car_r2"":-0.019436452894570966,""own_r2"":-0.0063209497288398975,""cross_r2"":-0.010803405786797837,""cross_minus_own_r2"":-0.00448245605795794,""ar_hit"":0.5341799781724378,""car_hit"":0.5323940867149519,""own_hit"":0.5363627343982538,""cross_hit"":0.5379501934715746},{""asset"":""SOL"",""ar_r2"":-0.013527297255262694,""car_r2"":-0.012073649197738012,""own_r2"":-0.008910496883891339,""cross_r2"":-0.003679327116882458,""cross_minus_own_r2"":0.005231169767008881,""ar_hit"":0.5158249826371664,""car_hit"":0.5123524159142772,""own_hit"":0.5042166881635083,""cross_hit"":0.511062605417204},{""asset"":""XRP"",""ar_r2"":-0.010382325856549857,""car_r2"":-0.015539327414436865,""own_r2"":-0.01119866223548649,""cross_r2"":-0.005994646013075311,""cross_minus_own_r2"":0.0052040162224111786,""ar_hit"":0.5335846810199425,""car_hit"":0.5244567913483481,""own_hit"":0.5167179283659094,""cross_hit"":0.5368588153586665}]",4.566965401624701,4.5405293591242515,4.514093316623801,4.4612212316229005,6000,200,20,6000
60,pca,ccz,5,60s_pca_ccz_h5,-0.004674610729367312,0.5081628823419028,-0.000957400374239914,0.5071777068868456,-0.00448559962684536,0.5016888722086695,-0.0026112847705879183,0.5001005281076588,0.0018743148562574419,0.002063325958779394,-0.0016538843963480043,-0.07711427081034267,-1.112245101789879,0.5005500737212204,0.2775112481011076,80640,500,ETH,0.002526069088707006,"[{""asset"":""BTC"",""ar_r2"":-0.004266221748958188,""car_r2"":9.165210383965672e-06,""own_r2"":-0.003622114660919218,""cross_r2"":-0.0019718110351985008,""cross_minus_own_r2"":0.001650303625720717,""ar_hit"":0.5090475296893011,""car_hit"":0.5124922928450795,""own_hit"":0.5030560544728306,""cross_hit"":0.4997185212985551},{""asset"":""ETH"",""ar_r2"":-0.0058397743675813185,""car_r2"":-0.0014460020564581733,""own_r2"":-0.005088504412499528,""cross_r2"":-0.0025624353237925224,""cross_minus_own_r2"":0.002526069088707006,""ar_hit"":0.5103879044580865,""car_hit"":0.5065544326193604,""own_hit"":0.5018899284239874,""cross_hit"":0.5012599522826582},{""asset"":""SOL"",""ar_r2"":-0.0038954334279586167,""car_r2"":-0.0010459577419765775,""own_r2"":-0.0037943120559471577,""cross_r2"":-0.0029636537221613413,""cross_minus_own_r2"":0.0008306583337858164,""ar_hit"":0.5048387529153151,""car_hit"":0.5056295740288985,""own_hit"":0.5013269710210975,""cross_hit"":0.501554834731791},{""asset"":""XRP"",""ar_r2"":-0.004697013372971126,""car_r2"":-0.0013468069089088708,""own_r2"":-0.005437467378015537,""cross_r2"":-0.002947239001199309,""cross_minus_own_r2"":0.002490228376816228,""ar_hit"":0.5083773423049085,""car_hit"":0.5040345280540439,""own_hit"":0.5004825349167628,""cross_hit"":0.4978688041176313}]",-0.07711427081034267,-0.5946796863001107,-1.112245101789879,-2.1473759327694153,6000,200,20,300
60,best,low,5,60s_best_low_h5,-0.001181282177378895,0.5101094690016481,-0.0006169188138420989,0.5068769847118567,-0.0011158057595676008,0.5038320850026128,-0.0008650062055115537,0.5032190853911809,0.00025079955405604704,0.00031627597186734135,-0.0002480873916694548,0.5331309316831785,-0.13502724213739703,0.505416941299938,0.17906366881614824,80640,500,XRP,0.00032913435960968407,"[{""asset"":""BTC"",""ar_r2"":-0.000261071562472015,""car_r2"":0.00014451422539984993,""own_r2"":-0.000801057229179003,""cross_r2"":-0.0005850911867519848,""cross_minus_own_r2"":0.00021596604242701822,""ar_hit"":0.5152278482708721,""car_hit"":0.5092117427947422,""own_hit"":0.5071751102059411,""cross_hit"":0.5039995712352444},{""asset"":""ETH"",""ar_r2"":-0.001392225948007031,""car_r2"":-0.0008171846095921254,""own_r2"":-0.0011412678167543877,""cross_r2"":-0.0009213777586365435,""cross_minus_own_r2"":0.00021989005811784423,""ar_hit"":0.5138075650181555,""car_hit"":0.510457840365522,""own_hit"":0.5057816247504455,""cross_hit"":0.5057012313587823},{""asset"":""SOL"",""ar_r2"":-0.0012250545760323917,""car_r2"":-0.0006908580375784013,""own_r2"":-0.001315909741641974,""cross_r2"":-0.0010777019855723324,""cross_minus_own_r2"":0.00023820775606964162,""ar_hit"":0.5053260621976874,""car_hit"":0.502860664853349,""own_hit"":0.5007704366701057,""cross_hit"":0.4991625688368416},{""asset"":""XRP"",""ar_r2"":-0.0018467766230041427,""car_r2"":-0.001104146833597719,""own_r2"":-0.0012049882506950382,""cross_r2"":-0.0008758538910853542,""cross_minus_own_r2"":0.00032913435960968407,""ar_hit"":0.5060764005198772,""car_hit"":0.5049776908338135,""own_hit"":0.5016011683839589,""cross_hit"":0.504012970133855}]",0.5331309316831785,0.1990518447728914,-0.13502724213739703,-0.8031854159579723,6000,200,20,300
5,pca,ccz,1,5s_pca_ccz_h1,-0.0022614962459988064,0.29402797275516035,0.0006498737611491667,0.3109361514064368,0.0024001499151606043,0.3121515104247907,0.005853576705186797,0.3245832683408725,0.003453426790026193,0.008115072951185603,0.00520370294403763,12.047736908056041,-37.566131240275766,0.3692010665902646,1.0318541280479137,967680,4838,SOL,0.007311967531909769,"[{""asset"":""BTC"",""ar_r2"":-0.0017321327295725109,""car_r2"":0.0036201659096128935,""own_r2"":0.007637985652270807,""cross_r2"":0.008666668686030166,""cross_minus_own_r2"":0.0010286830337593589,""ar_hit"":0.2972671970051474,""car_hit"":0.31940414911870224,""own_hit"":0.332819632922581,""cross_hit"":0.3343784121041959},{""asset"":""ETH"",""ar_r2"":-0.0032790727796054853,""car_r2"":-0.003978168363364398,""own_r2"":0.002610374428424378,""cross_r2"":0.0019632155843812837,""cross_minus_own_r2"":-0.0006471588440430942,""ar_hit"":0.3386159205532158,""car_hit"":0.35145427130452866,""own_hit"":0.3669744709613685,""cross_hit"":0.3667041023241304},{""asset"":""SOL"",""ar_r2"":-0.0018613629198880322,""car_r2"":0.0032083042984563104,""own_r2"":-0.0005945944362459876,""cross_r2"":0.006717373095663781,""cross_minus_own_r2"":0.007311967531909769,""ar_hit"":0.26287838610721154,""car_hit"":0.2815795767690948,""own_hit"":0.26612176987469455,""cross_hit"":0.2929714553111839},{""asset"":""XRP"",""ar_r2"":-0.0021734165549291973,""car_r2"":-0.0002508068001081387,""own_r2"":-5.316598380677995e-05,""cross_r2"":0.006067049454671958,""cross_minus_own_r2"":0.006120215438478738,""ar_hit"":0.2773503873550668,""car_hit"":0.2913066084334217,""own_hit"":0.2826901679405189,""cross_hit"":0.30427910362397964}]",12.047736908056041,-12.75919716610986,-37.566131240275766,-87.17999938860757,6000,200,20,5

